entityID	wikidataID	label
28163	Q6839331	Films shot in Spain
28164	Q5615186	Gugadj
28165	Q8997373	Lin Chuan
28166	Q15071069	Maia Sandu
28167	Q33420	Malaysian Sign Language
28168	Q12473441	Balinese Malay
28169	Q8934120	Dilmun
28170	Q35542	Kasanga
28171	Q576651	Saint George Parish
28172	Q214456	Philippine–American War
28173	Q317636	Goundo
28174	Q1355	Bengaluru
28175	Q193873	Oben am jungen Rhein
28176	Q3063974	Taznatit
28177	Q32332	Dargwa
28178	Q2742268	Minriq
28179	Q3773957	Government of Kosovo
28180	Q291644	Erna Solberg
28181	Q18755610	South Sorsoganon language
28182	Q8721256	People's Republic of Kampuchea
28183	Q7482607	Deaths in Zimbabwe
28184	Q241140	Cotopaxi Province
28185	Q271737	Nakhon Ratchasima
28186	Q938443	Polzela Municipality
28187	Q1347711	culture of Thailand
28188	Q131947	Coat of arms of Singapore
28189	Q17064146	Parliament of the Khmer Republic
28190	Q6443722	Kumbewaha
28191	Q5899343	Historia de Venezuela desde 1958
28192	Q110330	Ephraim Katzir
28193	Q49215	Lampung Api language
28194	Q208097	Imphal
28195	Q220451	Azuay Province
28196	Q471148	history of Scotland
28197	Q8458068	Films shot in Costa Rica
28198	Q71990266	Minnie Gomery Fonds
28199	Q1087556	Cospaia
28200	Q36017	Məgaka language
28201	Q28465982	Grand Prince of Moscow
28202	Q84048130	Maps of Sudan
28203	Q3914880	Duun language
28204	Q149838	Old Polish
28205	Q121233	Boyacá Department
28206	Q78037968	member of the Interim Government Junta of the State of Los Altos
28207	Q36656	Ter Sami
28208	Q2067184	Bulgarian Empire
28209	Q34860	Bankon
28210	Q40637	Zhytomyr Oblast
28211	Q3394363	Sangsari language
28212	Q4162795	Parliament of Rwanda
28213	Q6088449	Supreme Protector of the Peru–Bolivian Confederation
28214	Q8051498	Births in Georgia
28215	Q1191219	Mount Ngerchelchuus
28216	Q7523197	Films shot in Taiwan
28217	Q4426267	Air and Space Interoperability Council
28218	Q11031936	Jeri Kuo
28219	Q1288385	Obispeño
28220	Q5073874	Charaideo
28221	Q1229910	Kabarole District
28222	Q83980766	Maps of Botswana
28223	Q2405981	Lavatbura-Lamusong
28224	Q41768	.iq
28225	Q392468	Štore Municipality
28226	Q48066	Halle District
28227	Q47891	flag of Finland
28228	Q1135960	Parliament of Albania
28229	Q10474818	Djangun
28230	Q371854	Antonín Zápotocký
28231	Q6597183	Armistice Day
28232	Q84068445	Maps of Comoros
28233	Q185700	Viciebsk Region
28234	Q275635	Massawa
28235	Q1537	Wisconsin
28236	Q1788988	Trasimène
28237	Q31362427	.ভাৰত
28238	Q57175063	West African Time Zone
28239	Q4250160	Tion Otang
28240	Q5720	Valencian Community
28241	Q29364	Montgomery
28242	Q11003311	Toro So Dogon
28243	Q30621554	Olba Aqueduct
28244	Q33628	Lozi
28245	Q9015582	Anhalt-Bernburg-Schaumburg-Hoym
28246	Q48472	Konye-Urgench
28247	Q34191	Yaqui
28248	Q1400	Pennsylvania
28249	Q6485678	Langam
28250	Q29952	Erzya
28251	Q219205	Hmong people
28252	Q3382208	Piapoco
28253	Q615660	Musi
28254	Q16727889	Neville Cenac
28255	Q179424	County Donegal
28256	Q2356448	Kaliningrad Time
28257	Q14633	Wajo
28258	Q84067681	Maps of North Vietnam
28259	Q1148469	Nkosi Sikelel' iAfrika
28260	Q183191	European Convention on Human Rights
28261	Q29572	Avestan
28262	Q6693380	Lower Chinook
28263	Q1264458	Government of Slovenia
28264	Q3712130	Ambala division
28265	Q14141	Kupang Regency
28266	Q33061540	Yarluyandi
28267	Q57333741	Sukurum
28268	Q693911	Bizone
28269	Q878254	President of Suriname
28270	Q36947	Salvador
28271	Q25648877	121
28272	Q4470096	Robert F. Williams
28273	Q33454	Fula
28274	Q10530789	Faroe Islands topics
28275	Q56559	Northern Qiang
28276	Q584255	Chott Melrhir
28277	Q57906	Yangzhou
28278	Q7011660	Duchy of Brabant
28279	Q817206	Cambodian Civil War
28280	Q1999471	President of the Confederate States
28281	Q22696254	Charlot Salwai
28282	Q26809217	West Zone
28283	Q3037084	Dori'o
28284	Q20714	Suwon
28285	Q808013	Burdwan division
28286	Q6385445	Kelabit
28287	Q74091	Saudi–Kuwaiti Neutral Zone
28288	Q802461	Festa della Repubblica
28289	Q15338035	Iñapari
28290	Q17195499	Northern Dong
28291	Q1115035	geography of Belgium
28292	Q279653	Nicolae Rădescu
28293	Q26722428	MÁV-HÉV Helyiérdekű Vasút Zrt.
28294	Q34129	Tigre
28295	Q171503	Eritrean nakfa
28296	Q6308218	Emirate of Granada
28297	Q131279	Althing
28298	Q24074067	Kingdom of Yemen
28299	Q15649572	satrapy of the Seleucid Empire
28300	Q8072460	Zinza
28301	Q173822	Brest Region
28302	Q684	east
28303	Q868884	Constitution Act, 1867
28304	Q10566620	Kim Kielsen
28305	Q2722894	History of Tamil Nadu
28306	Q859679	Cerklje na Gorenjskem Municipality
28307	Q12952969	Nubri
28308	Q1579076	Limbaži Municipality
28309	Q897898	Tongwan
28310	Q3915429	Shekhawati
28311	Q35513	Igala
28312	Q13586632	Kariyarra
28313	Q161958	Eric of Pomerania
28314	Q15896654	Tsingtao
28315	Q43122	.ug
28316	Q7654287	Sweden
28317	Q7521902	Films shot in China
28318	Q8711888	Pallava dynasty
28319	Q12175	Manx
28320	Q32381300	Похороненные на Барбадосе
28321	Q7482606	Deaths in Samoa
28322	Q130290	Hyōgo Prefecture
28323	Q7624391	flag of the German Democratic Republic
28324	Q158530	Castletown
28325	Q7234405	People from Tamil Nadu
28326	Q1149087	Przemsza
28327	Q34882	Bamunka
28328	Q3192052	Kakwa language
28329	Q3446690	Ankave
28330	Q19058382	President of Cape Verde
28331	Q34249	Yokutsan languages
28332	Q11732231	Humene
28333	Q60746147	Carbon Neutrality Coalition
28334	Q394087	Žiri Municipality
28335	Q188053	Emblem of Thailand
28336	Q244510	Santarém District
28337	Q11732321	Kimaghima language
28338	Q8607306	Maps of Austria
28339	Q9292702	history of Poland from 1386 to 1492
28340	Q6030627	later period of the First Hellenic Republic
28341	Q2866	Alexander Lukashenko
28342	Q223917	Boma
28343	Q201038	Roman Kingdom
28344	Q7994501	White British
28345	Q8607368	Maps of France
28346	Q7442836	Sebuyau
28347	Q35243	Braj Bhasha
28348	Q4164123	Extraordinary President of the Republic of China
28349	Q5589218	Government of Haryana
28350	Q31888851	Royaume Loango
28351	Q56654	Ak
28352	Q31065	Qena Governorate
28353	Q837093	Kadiivka
28354	Q133678	Ottawa
28355	Q272160	geography of the United States
28356	Q7112382	outline of Nicaragua
28357	Q3504233	Piscataway
28358	Q6804364	Mebu language
28359	Q328735	Anabar District
28360	Q21663036	южноосетинский зарин
28361	Q41110	.ht
28362	Q737957	Philaretos Brachamios
28363	Q578135	Manik Sarkar
28364	Q36905	Kassonke language
28365	Q152825	Naftalan
28366	Q35272	Goemai
28367	Q3543509	Philippine Standard Time
28368	Q201987	flag of Somaliland
28369	Q38954	Teide
28370	Q5675742	Iranian Islamic Republic Day
28371	Q6261072	Ghaznavid Empire
28372	Q456902	Gian Maria Visconti
28373	Q483590	Kde domov můj
28374	Q6895644	Rwanda
28375	Q7110720	Wales
28376	Q2354629	Malayan Emergency
28377	Q3148787	Ilongot
28378	Q191384	International Bank for Reconstruction and Development
28379	Q536319	Nizhny Novgorod Governorate
28380	Q335526	Esmeraldas
28381	Q7116251	Oyda
28382	Q13375	Pisa
28383	Q2087806	Saint David Parish
28384	Q3332149	Ainbai
28385	Q8054343	Yogad
28386	Q1456095	South Korea
28387	Q5209056	Dai
28388	Q12952748	Southern Luri
28389	Q37710600	Yaleba
28390	Q56569	Agaw languages
28391	Q542549	East Asia Summit
28392	Q8365478	Deaths in Hawaii
28393	Q441709	Fundamental Law of Vatican City State
28394	Q2501207	Raczki Elbląskie
28395	Q3724	West Java
28396	Q1287548	Congress of the Federated States of Micronesia
28397	Q695387	Sermersooq
28398	Q63308144	Southern Bontok language
28399	Q963468	John Moore
28400	Q8045882	Births in Benin
28401	Q8412848	Empire of Brazil
28402	Q7087982	Uzbekistan
28403	Q2672785	Thanksgiving
28404	Q2748232	Nung language
28405	Q12953733	Sinicahua Mixtec
28406	Q365	Cologne
28407	Q3518379	Terik
28408	Q2520717	Ronga
28409	Q2894198	Belait
28410	Q185103	Roman Britain
28411	Q322361	Ribe
28412	Q15978661	.ଭାରତ
28413	Q186513	Hispania
28414	Q11056292	Malawi Sena
28415	Q17522631	Northern Ngbandi
28416	Q7148794	Zhou dynasty
28417	Q3196221	Estonian Sign Language
28418	Q1134096	Juan Carlos Varela
28419	Q200030	Latakia
28420	Q25559314	Classical Mandaic
28421	Q2804040	San Theodoros
28422	Q151944	Leonel Fernández
28423	Q18827	Darkhan-Uul Province
28424	Q46775	.re
28425	Q11876947	Egyptian dynasty
28426	Q853400	Wele-Nzas Province
28427	Q36202	Ladin
28428	Q3504160	Saudi Sign Language
28429	Q2981161	Sandakfu
28430	Q1869075	Viļaka Municipality
28431	Q51432	Gniezno
28432	Q5589399	Government of the Marshall Islands
28433	Q10791204	满洲国政府官员
28434	Q199862	Coat of arms of Bosnia and Herzegovina
28435	Q112501	Revolt of the Three Feudatories
28436	Q6389308	Keningau Murut
28437	Q12953680	Maa
28438	Q691842	Canton of Diekirch
28439	Q15402240	Abd al-Qays
28440	Q192866	Dibër County
28441	Q3331003	Mutu
28442	Q3913290	Jamsai Dogon
28443	Q19363034	Films shot in Angola
28444	Q15310344	Bagratid Armenia
28445	Q275740	Kanchanaburi
28446	Q174844	megacity
28447	Q12058897	Government of Mauritius
28448	Q34173	Luba-Kasai language
28449	Q56305	Woods Cree
28450	Q327087	Medenine Governorate
28451	Q724366	Alfrēds Rubiks
28452	Q173139	George Weah
28453	Q8986972	Congress Poland
28454	Q1434621	Ouest
28455	Q1042001	Polynesians
28456	Q8047676	Births in Burkina Faso
28457	Q22694648	Trieng
28458	Q366291	cowry
28459	Q7112177	outline of American Samoa
28460	Q7075258	Obokuitai
28461	Q2137649	Cabinet of Liechtenstein
28462	Q57156453	Haryana
28463	Q2589967	Ausa River
28464	Q10500107	Ecuador
28465	Q2655485	Panas Lyubchenko
28466	Q12627412	Avau
28467	Q8607286	Maps of Algeria
28468	Q2101636	political power
28469	Q7506812	Siane
28470	Q485634	Gaecheonjeol
28471	Q102377	Blekinge County
28472	Q1654951	IT-Planungsrat
28473	Q2315424	Siuslaw
28474	Q243551	Ibadi
28475	Q2114953	President of East Germany
28476	Q187593	Lubumbashi
28477	Q3565284	Wala
28478	Q1998131	Nordic Battle Group
28479	Q3183355	Sheko
28480	Q56811	Kanakuru language
28481	Q912157	Djoumbé Fatima
28482	Q13116	Benelux
28483	Q3121045	Tumak
28484	Q8360016	Daman and Diu
28485	Q25743518	195
28486	Q5639108	Haigwai
28487	Q1229758	Arua District
28488	Q1390048	Lhaviyani Atoll
28489	Q2603103	Awa Pit language
28490	Q61974839	Shanenawa language
28491	Q5406	Hittites
28492	Q35465	Dyirbal
28493	Q12953442	Valle Nacional Chinantec
28494	Q12953328	Eastern Lalu
28495	Q32861734	Western Highland Chatino
28496	Q3400829	Afitti
28497	Q708370	Pulakeshin II
28498	Q520765	President of Hungary
28499	Q257441	Emi Koussi
28500	Q6433240	Sambalpuri language
28501	Q2166	Maule Region
28502	Q11061864	Guangnan East Circuit
28503	Q10385	Tasikmalaya
28504	Q2515583	Verfassungstag
28505	Q34928	Anfillo
28506	Q5675762	Haruku
28507	Q7983284	Wergaia
28508	Q1634743	La Puebla de Arganzón
28509	Q1664104	Innkreis
28510	Q12953036	Phangduwali
28511	Q323750	Terra Australis
28512	Q140775	.бг
28513	Q649	Moscow
28514	Q79863	Tskhinvali
28515	Q2129022	Soroca District
28516	Q215987	Senate
28517	Q7382189	Russian cultural heritage register
28518	Q12191	Nantes
28519	Q11217203	Venezuela
28520	Q21179986	Koraku language
28521	Q23334	Abkhazia
28522	Q23661	Wellington
28523	Q34898	Basa-Benue language
28524	Q12146	Basel-Landschaft
28525	Q36403	Pare
28526	Q3518245	Southwestern Tepehuan
28527	Q3922436	Proclamation of the Kingdom of Italy
28528	Q15615651	Northern Tepehuan
28529	Q644024	Chinandega Department
28530	Q161414	history of Russia
28531	Q231151	Tindouf Province
28532	Q3381638	Lagun Onari
28533	Q5207	Stavropol Krai
28534	Q12505828	Pleret
28535	Q518261	cultural area
28536	Q8049134	Yaqay
28537	Q25570	Parthian currency
28538	Q497463	culture of Ghana
28539	Q9474671	グアテマラ出身の人物
28540	Q1431762	soldo
28541	Q694849	Jan Šrámek
28542	Q40949	American Revolutionary War
28543	Q25559541	Tareng
28544	Q2321579	Ogre Municipality
28545	Q22828645	中華人民共和國
28546	Q2734662	Bourbon Reforms
28547	Q2721003	Sal
28548	Q243842	history of Malta
28549	Q3317699	Mobutism
28550	Q12952713	Legenyem
28551	Q2041219	Makedonska Kamenica Municipality
28552	Q8080397	Naissance en Yougoslavie
28553	Q28395	Anyin
28554	Q503585	Korea under Japanese rule
28555	Q2190334	Shaviyani Atoll
28556	Q11732486	Murupi
28557	Q3244578	Singapore Standard Time
28558	Q7148757	Han dynasty
28559	Q1778458	Koh Ker
28560	Q2270864	geography of Cameroon
28561	Q12952679	Alu Kurumba
28562	Q82405	Labor Thanksgiving Day
28563	Q36140	Natioro
28564	Q1627120	Central Bank of Nigeria
28565	Q155002	Frederick VI of Denmark
28566	Q35052	Byep
28567	Q40184541	Micronesian people
28568	Q36684	Tima
28569	Q5310792	Dubli
28570	Q47494268	King of Kotte
28571	Q12496587	Mandor
28572	Q486761	classical antiquity
28573	Q35554	Kare language
28574	Q33663	Omagua
28575	Q1154134	Fa'asaleleaga
28576	Q118958	Leuven
28577	Q2385209	geography of Tajikistan
28578	Q9490293	Sur Empire
28579	Q192408	Taiping Rebellion
28580	Q2980392	Umbugarla
28581	Q1294047	Sasak
28582	Q207068	Chon Buri
28583	Q7116704	Silla
28584	Q3833309	Triestine lira
28585	Q141898	kimchi
28586	Q5590235	Gozarkhani
28587	Q38414	.az
28588	Q578862	Pico Cristóbal Colón
28589	Q31070	Suez Governorate
28590	Q1836921	Lydenburg
28591	Q475038	Galápagos Province
28592	Q339585	G3 Free Trade Agreement
28593	Q1402409	High-Bailiwick of Hannover
28594	Q6204088	Celtiberia
28595	Q5015541	Cabinet of Oman
28596	Q453510	Amami Islands
28597	Q20050674	Sheikh Omar Hadid Brigade
28598	Q547858	National Liberation Committee
28599	Q865590	Togdheer Region
28600	Q9567964	Nanyue
28601	Q12953454	El Nayar Cora
28602	Q273807	Kamphaeng Phet
28603	Q42043322	Guinea/hf
28604	Q3114	Canberra
28605	Q8607486	Maps of Somalia
28606	Q1957612	Omurano
28607	Q8229585	Ajuran Sultanate
28608	Q6344537	Kabwa
28609	Q11947752	Sarakusta
28610	Q335323	William Morrison, 1st Viscount Dunrossil
28611	Q6982918	Sierra Leone
28612	Q80914	Tabasco
28613	Q193270	Lateran Treaty
28614	Q3133	green
28615	Q1016840	Dolenjske Toplice Municipality
28616	Q10215708	Films shot in Haiti
28617	Q233675	Naama Province
28618	Q5865681	History of Nizari Ismailism
28619	Q3515185	Eastern Abenaki
28620	Q84108300	Maps of Haiti
28621	Q20804530	Governor of American Samoa
28622	Q866021	Yining City
28623	Q1207	North Dakota
28624	Q10961696	Congo Swahili
28625	Q145665	Manchu
28626	Q134411	West Azarbaijan Province
28627	Q9574038	Yunnan Province, Republic of China
28628	Q49666332	Республика Абхазия
28629	Q12629969	Dolpo
28630	Q8973291	Herzogtum Salzburg
28631	Q874542	Walla Zaman Ya Selahy
28632	Q9478495	Births in Côte d'Ivoire
28633	Q85	Cairo
28634	Q2451375	Olaine Municipality
28635	Q11066	Bangkalan
28636	Q334906	Chachoengsao
28637	Q174467	Maltese lira
28638	Q552	Oder
28639	Q188157	Parwan
28640	Q41199	.bn
28641	Q6944725	Mwera language
28642	Q8458221	Films shot in Tamil Nadu
28643	Q3082422	francology
28644	Q10294207	Chang San-cheng
28645	Q868520	Kindia Region
28646	Q56876	Awar
28647	Q91392	Pepin of Herstal
28648	Q780457	Legislative Assembly
28649	Q131323	Misrata
28650	Q1949850	Nalgonda
28651	Q28169750	Nirmal district
28652	Q8398410	Czechoslovak Socialist Republic
28653	Q1563766	Devavarman
28654	Q93366	Biscay
28655	Q41162	republic of Russia
28656	Q6367567	Kara language
28657	Q15549890	Ahirani
28658	Q805451	Ballymena
28659	Q33573	Kinyarwanda
28660	Q84050194	Maps of Haryana
28661	Q648716	National Assembly of Hungary
28662	Q55753833	Emir of Zazzau
28663	Q4191	Lucerne
28664	Q7076643	Ocotlán Zapotec
28665	Q948228	Tubas Governorate
28666	Q84091737	Maps of Brazil
28667	Q2632072	Central Bank of Samoa
28668	Q1780	Bratislava
28669	Q152499	Peninsular War
28670	Q2826842	Aghmat
28671	Q235454	K. R. Narayanan
28672	Q12455672	Samprati
28673	Q1085	Prague
28674	Q234451	Himiko
28675	Q305395	Manzini District
28676	Q352249	Milan Martić
28677	Q3238302	religion in the Inca Empire
28678	Q8366472	Deaths in Gibraltar
28679	Q12952852	Mochi
28680	Q8470667	Fourth Republic of South Korea
28681	Q128135	totalitarianism
28682	Q2025473	Ilūkste Municipality
28683	Q33726	Khandeshi language
28684	Q25689868	Kornattok
28685	Q6296767	Films shot in Mexico
28686	Q7038	Girona
28687	Q335491	Karlberg Palace
28688	Q3435117	Razkrižje Municipality
28689	Q33315	Herero
28690	Q8074873	Births in Tanzania
28691	Q25628	Great stand on the Ugra river
28692	Q3491964	Sorkhei
28693	Q3306265	Indian Sign Language
28694	Q11037573	WikiProject India
28695	Q3572020	Yawa
28696	Q12953560	Southern Mashan language
28697	Q62274582	Aberdeen City
28698	Q11732281	Karami
28699	Q5465566	Foodo
28700	Q29297050	Neo-Elamite period
28701	Q6101	Marco Polo
28702	Q36965	Ante Pavelić
28703	Q34340	Sesotho
28704	Q711386	Gungnae
28705	Q2996387	Saray-Jük
28706	Q18664557	Miraya Bikol
28707	Q1385077	Vézières
28708	Q7259163	Pulabu
28709	Q202137	God Defend New Zealand
28710	Q239577	Ibibio people
28711	Q739802	Sarmizegetusa Regia
28712	Q217987	Mawtini
28713	Q45007	Chubut Province
28714	Q867803	Mačva District
28715	Q3542217	Tuparí
28716	Q190168	Yoruba people
28717	Q2548879	Emblem of Socialist Federal Republic of Yugoslavia
28718	Q837918	Emperor Jing of Western Liang
28719	Q199855	national emblem of Turkey
28720	Q57712	Kamla Persad-Bissessar
28721	Q11255482	Malawi
28722	Q9219242	Deaths in Naples
28723	Q83273	Ibaraki Prefecture
28724	Q8583535	Later Qin
28725	Q8132332	Romania
28726	Q7968184	Wantoat
28727	Q15150636	General Assembly of Newfoundland and Labrador
28728	Q271894	French Equatorial Africa
28729	Q1977556	geography of Morocco
28730	Q56285397	Minjungbal language
28731	Q43105	Mount Elbrus
28732	Q11016905	Gimnime
28733	Q7292878	Ranglong
28734	Q3062746	Wuvulu-Aua
28735	Q32900	Domaaki
28736	Q3024240	historical country
28737	Q7148473	Tenth Dynasty of Egypt
28738	Q310385	Khartoum
28739	Q1946743	Valsad district
28740	Q3183144	Malecite-Passamaquoddy
28741	Q2663901	culture of Tunisia
28742	Q207728	Mohammad Najibullah
28743	Q744514	Bey of Tunis
28744	Q1516782	Indians in Mozambique
28745	Q12952805	Dandami Maria
28746	Q155723	NATO bombing of Yugoslavia
28747	Q3542307	Turiwára
28748	Q8508290	Kingdom of Pontus
28749	Q4251	Byelorussian Soviet Socialist Republic
28750	Q7418302	Sanio language
28751	Q380187	Muuse Biixi  Cabdi
28752	Q51330	John Howard
28753	Q117144	Miklós Horthy
28754	Q11214302	Sevnica Municipality
28755	Q33093	Basaa language
28756	Q7162372	Pende language
28757	Q53079	Coahuila
28758	Q1364781	Hachirōgata
28759	Q55018635	Chief Minister of Himachal Pradesh
28760	Q769657	Conseil d'Etat
28761	Q128852	Gibraltar Parliament
28762	Q84086788	Maps of Tamil Nadu
28763	Q6837	Lutherstadt Wittenberg
28764	Q9268	Judaism
28765	Q36421	Pingelapese
28766	Q530644	Naxos (city)
